sentence	sentence_id	locale	reason
Una lent d'alta qualitat produirà una quantitat menor desviacions.	53bd8352ceba5f1c6c4178883ff38c6086b230b25c0415d531ba42dcd8d93823	ca	grammar-or-spelling
RedLibre és una meta comunitat sense fils de xarxes gratuïtes a Espanya.	533b471418dbc32479336b91220f0e25375e6c307ff7d217358ef7e330376fe8	ca	grammar-or-spelling
El Chalaronne flueix cap al nord-oest pel mig del municipi y creua el poble.	53f342668a57c92d97b43976b7bf795644a7f5b44380227fa8a22d3d073d6a89	ca	grammar-or-spelling
El port de l'arma mitjana a cada costat va ser ocupat per una sola bandes, Brooke rifle.	53a03be8e3151dcac54a8c49d114fdb6fd4705ddb4792573af00968f8b2246b3	ca	grammar-or-spelling
El tinent coronel Dawson va resultar ferit durant els combat, cosa que va fer que el major Menday prengués el comandament de manera temporal.	538f99e8bbba0bf8c37bf64ff4f3f70fd6cf9ea8f3be04efa2a907a1fa0d869f	ca	grammar-or-spelling
Dalt hi ha un restaurant molt més luxós amb preus molt més alts.	5457a8f9000a5a3f7ea674219995cf89a5a56003d75bac214736b2a0a38ec4e5	ca	grammar-or-spelling
Hi ha dues subespècies reconegudes, però la subespècie Lanzarote probablement s'ha extingit; ho estan.	54ef9062aed733d0db1bdb879914d421f4d8955996c2682d263ba0c8813533f8	ca	grammar-or-spelling
L'electricitat és necessària pel control el clima, la il·luminació, els refrigeradors i altres aparells.	5496765230f852e5b87b42059cbc9aea1b2aa64020c9d0a326f139549cc71ee9	ca	grammar-or-spelling
Va ser nominada al premi Tony a al millor actriu d'una obra de teatre.	555d596c6226f2a4d362e56e18fb54acb69623a8f66455a06077299e27d8e3dd	ca	grammar-or-spelling
A l'Anime Classics Zettai!	556a9b15f3fc4b397b0689fa80cabf9e076280c8420f61bc29ac8e7a69666ad0	ca	different-language
També esmentat al Llibre de Luke - Tampoc ho diran ells, Lo aquí!	549649de3b42029a855d612eb56b0416747454f1d205f578499ce2b3dc06798b	ca	grammar-or-spelling
Va ser nominada al premi Tony a al millor actriu d'una obra de teatre.	555d596c6226f2a4d362e56e18fb54acb69623a8f66455a06077299e27d8e3dd	ca	grammar-or-spelling
Va col·locar amb compte el valuós sobre a la caixa de dipòsit L i la va tancar.	55a0f048436b0b7ebae9c0126490b49ad443781bef0556870b3e22bb465f2784	ca	grammar-or-spelling
Un fractura sense desplaçament es pot tractar només amb guix.	550907931c0c7ef3d5efff06965731e3732d8aed4e0042cf60148adf984a90b3	ca	grammar-or-spelling
A Princeton, el seu objectiu principal era crear música feta ordinador i aplicacions informàtiques per fer música.	5692c46cc15722a61dc7364e4f004a318578c1672039658c1677446af32ea135	ca	grammar-or-spelling
Va ser instructor de boxa Exèrcit dels Estats Units d'Amèrica durant la Primera Guerra Mundial.	56a539ea74eb9eb6ba64eb0d150cab4f630afbcf1808759c0364c9ec0e6cd3eb	ca	grammar-or-spelling
"The landscape album; o, Great Britain illustrated".	568146f24a67fad7d05e4661a0415984cbc7faf5dce32ad4627b06ceca8e3b1b	ca	different-language
No se sap si la ferida ser una autolesió o un acte de traïció.	5669f2726cf4108a5a8891effa6feb74c5d5ff30c9d4dfafb2d2cb071df76e56	ca	grammar-or-spelling
Els automòbils Conestoga es van construir a la plataforma de distància entre eixos de Studerbaker.	56b390ed84d3ce11e85361d589bdf8f539ecc2026bd729482f059717692c51b1	ca	different-language
El govern de Bellemeade s'organitza en forma de comissió.	5684cc3b2edb4ec2503d0670d71db59942a0d87fa106de187a16386e0e09e625	ca	difficult-pronounce
Tots dos es consideren formes vàlides d'autoexpressió.	56c8e1625195685bc11374ec5de1fa7feccb8a37a6843878aa57b41c264ddeeb	ca	grammar-or-spelling
Tulelake està situat prop de la línia del comptat Siskiyou-Modoc.	573da3d50d34f4d01f2b13c33a70174d239bf12e519710bdf9b464de2a120f88	ca	grammar-or-spelling
La companyia centre les seves activitats en empreses amb pocs beneficis que necessiten canvis estratègics, operatius o gerencials.	5660f4a900dabd7c2385ce396b8048a1f125bbad6e6166d007382e945bcbd7f7	ca	grammar-or-spelling
L'homenatge indicava que l'actor mort serà a Als nostres corts per sempre.	574cdf751c037f5627165d1c995985bd748abc3be4546d17e42a41ae425011dc	ca	grammar-or-spelling
El artefactes arqueològics són propietat de l'estat federat a Saxònia-Anhalt.	576f69ff3443c3b275d1a7774083d00b871a4e37654633d7e5539e8cd070699e	ca	grammar-or-spelling
El comtat de Edgecombe va ser històricament la casa dels Indis Tuscarora.	5575dfd65b1bc2716ab652917de119edb58d04fbfe0990956cfd78764cf441f2	ca	grammar-or-spelling
A Princeton, el seu objectiu principal era crear música feta ordinador i aplicacions informàtiques per fer música.	5692c46cc15722a61dc7364e4f004a318578c1672039658c1677446af32ea135	ca	grammar-or-spelling
El port de l'arma mitjana a cada costat va ser ocupat per una sola bandes, Brooke rifle.	53a03be8e3151dcac54a8c49d114fdb6fd4705ddb4792573af00968f8b2246b3	ca	grammar-or-spelling
Nagaharu va prendre posició al castell de Miki, i va inciar-ne el setge.	5647fdc5c6a3e9e81bee0967dc1e3e46f62fc79a49eeb9d6c15ca7baceedd0f4	ca	grammar-or-spelling
A Princeton, el seu objectiu principal era crear música feta ordinador i aplicacions informàtiques per fer música.	5692c46cc15722a61dc7364e4f004a318578c1672039658c1677446af32ea135	ca	grammar-or-spelling
Manray va proveir a una gran varietat de estils de vida alternatius.	575ac62a47ea12435c639b4bd23fe6530ff2b55b32bd902e90a12662d9e6cb71	ca	grammar-or-spelling
La cera de candelilla es pot fer servir enlloc de la cera de carnauba o abella.	5741637ce53970edaaf90b46996b51fc5e026e0418b3ce69e417f9ef1d5225c0	ca	grammar-or-spelling
Són omnívores i més proclius a alimentar-se d'animals que la majoria de la resta de grues.	5785e4afecef6aa645b7758a969b36b1ba569c9cf0f9e49eabacca3980f4b97b	ca	grammar-or-spelling
De Venecia va córrer, però va perdre al vicepresident Joseph Estrada.	5716baac259fd9e43dce7b6c002d72b18a9898de4b803bc5bc6c211dc892ab59	ca	grammar-or-spelling
Els primers representants coneguts d'aquests grup van ser els Cooksonia.	5731a0378d43f1edfa6c7dfbe7c9e6dcc06c91d058d9e179938ef3e5a0d3fc97	ca	grammar-or-spelling
L'ajudant de Schuerholz, Frank Wren, va ser nombrat director general.	57aff51cea019b75ebae7992108d2d007b366a025021e3ff3bed56aff1c31787	ca	grammar-or-spelling
Minty es descrit per ser una unitat verda, a qui li agrada qualsevol cosa en verd.	55af5cd9a3f2bc43d959c50cd9b3e5e92fec9f596e122088b7c7caa54446c574	ca	grammar-or-spelling
De Venecia va córrer, però va perdre al vicepresident Joseph Estrada.	5716baac259fd9e43dce7b6c002d72b18a9898de4b803bc5bc6c211dc892ab59	ca	grammar-or-spelling
Va ser instructor de boxa Exèrcit dels Estats Units d'Amèrica durant la Primera Guerra Mundial.	56a539ea74eb9eb6ba64eb0d150cab4f630afbcf1808759c0364c9ec0e6cd3eb	ca	grammar-or-spelling
Moltes dels graduats són científics de renom internacional.	57ab0b5d6e1cb376bc8ba0326594cd4c44eb298f6a5506954773ce85e41f6143	ca	grammar-or-spelling
El "observatori megalític" de Kokino s'ha de distingir del jaciment arqueològic més ampli de Kokino.	5699f943be5a3d54ce5d17460f9b33b96806c88994d1fab71676f380c23fcbfc	ca	grammar-or-spelling
Macbeth és clarament conscient de el gran marc de la natura que està violant.	57b38f862cb3a771576c14f630b8aee46a4f3c258236d6d52a6b0386bc60745c	ca	grammar-or-spelling
Més tard aquell matí, dos treballadors van trobar-ne el cos arrossegar per les onades a la platja.	57bb7bfaf7d5a2727fdb63b73770ffc663d09e1da67b84ab3c6362e0fbab83e4	ca	grammar-or-spelling
El Cor, després que Delila intenti seduir a Samson de nou, critica que les dones siguin enganyoses.	57fd4a8149d19d93810c6ba8b4fd8a06d147cfa014c25fcfb4cf31991b1f1739	ca	grammar-or-spelling
I la gent em riuen perquè utilitzo grans paraules.	57e7419aaf3af1ef1e1e58481d02e9ad4fa5571fa4d9571656b5eeaefb321b3e	ca	grammar-or-spelling
En aquest casos, és difícil provar que els criminals van actuar malament.	57ec3d137d446143aae870369ea051f5a1b22740ee2db24da3f5834686436833	ca	grammar-or-spelling
Els pares solen accedir a la temperament dels nens rebequeries.	580a3f7b766d419bb62dafbe9018e7b3b015345d7c20238e7e2e022246c11859	ca	grammar-or-spelling
La farina de tempura especialment formulat està disponible en supermercats de tot el món.	5825326d64260e802c1af4baeafd17d32f8242f22066b2427197ba9c0500f2f2	ca	grammar-or-spelling
No obstant, una de les seves convencions van recolzar activament el president Ayub Khan.	586de3b3390ee602ba35eeb25ca1bc953fd157ea76c062c812a12fc1d7ef3050	ca	grammar-or-spelling
Els branquillons són fràgils o tenen una secció transversal mol estreta.	5876fe8411547f248f8b05eb8754080ac2ff729347742d2234db597ac806975d	ca	grammar-or-spelling
El aficionats van trobar molt difícil muntar la versió del kit.	58500a6a75bf28d13bfdf605665900a11e6643081f72443622cd21152966bc6d	ca	grammar-or-spelling
La col·lisió entre les terrenys de Laurentia i Avalonian és en realitat més complexa que la descrita anteriorment.	57d58c555ee26beca117509da9a34cecf3ffcdad7692e8dd38c955c568980f60	ca	grammar-or-spelling
El port de l'arma mitjana a cada costat va ser ocupat per una sola bandes, Brooke rifle.	53a03be8e3151dcac54a8c49d114fdb6fd4705ddb4792573af00968f8b2246b3	ca	grammar-or-spelling
Pensava en una cosa: amagar-se a la foscor del jardí.	5887d90e596ed7fdd02ec416782728aaec4144c7c910883c8e767284c93b4f52	ca	grammar-or-spelling
Una dona està examinat algun tipus de dispositiu.	58b6c73a966c7732168f74900f6363fba910e1c03d69ff814425dca67f0ae979	ca	grammar-or-spelling
Els pares solen accedir a la temperament dels nens rebequeries.	580a3f7b766d419bb62dafbe9018e7b3b015345d7c20238e7e2e022246c11859	ca	grammar-or-spelling
Ara s'ha marxat.	57c750d9c8d6afc087f8757456fda5887811dffa21351f6015ae22e752d9e647	ca	grammar-or-spelling
De sobte, la lluita va ser tot sobre la brea de nou, i els jugadors li va encantar.	58c67ad638b8d4d666da86765d56713fd68fdde1947265d1c97df7c0a7448f06	ca	grammar-or-spelling
Els branquillons són fràgils o tenen una secció transversal mol estreta.	5876fe8411547f248f8b05eb8754080ac2ff729347742d2234db597ac806975d	ca	grammar-or-spelling
Partit de les declaracions posteriors que Normand va fer als investigadors, les seves repetides recaigudes van ser devastadores per a Taylor.	58f65951ca3127167a10d08240eb36def5b982f4bc3c793242a66aeb098047d7	ca	grammar-or-spelling
A Princeton, el seu objectiu principal era crear música feta ordinador i aplicacions informàtiques per fer música.	5692c46cc15722a61dc7364e4f004a318578c1672039658c1677446af32ea135	ca	grammar-or-spelling
Els primers directors de el programa van ser Bill Ransom i Sam Hamill.	597453d27c774875849e36282c4f220f83212385ffb3134517903491d28e1cb8	ca	grammar-or-spelling
De vegades, els lutins enreden el cabell de la gent o dels cavalls amb nussos de follet.	59a069afd549d8c468dc02af12969c95075808f5e7e47735c0354cd0ea2e4ac3	ca	grammar-or-spelling
En aquest ocasió, dos forats negres van xocar per produir ones gravitacionals detectables.	5a2b36870406c7887bc613342f57de9687f985e0ba745cd79eddfc465933b7d3	ca	grammar-or-spelling
Deixeu els llapis, s'ha acabat el temps.	59b6fe8e530fd5bc2d8c640882b91698f1fc287080f2d70440bff97ed8f1db1c	ca	grammar-or-spelling
La farina de tempura especialment formulat està disponible en supermercats de tot el món.	5825326d64260e802c1af4baeafd17d32f8242f22066b2427197ba9c0500f2f2	ca	grammar-or-spelling
Això va suposar uns índex de compressió significativament millors en gairebé totes els fitxers.	5a063f1a97ee88486ee0010dcebb88190a6facfadd728736b098ea184ae07a27	ca	grammar-or-spelling
Llavors es va asseure a l'entrada on tocava sol per fumar la pipa.	5a671d773e65b0ad1d4cececbce61594139b5fde89f75265aaba9734217ae240	ca	grammar-or-spelling
Aquesta tasca roman activa fins a la ocurrència de la següent l'interrompi.	5a29a631cfb5e059e33cf299b66c6876713cab302af9ad81b92d19cb12eb104b	ca	grammar-or-spelling
Després de l'estrena am Deafhaven, va venir la gira.	5a6ff83a7bee48b47ff10083124ddbdc721ef74855361b355e39efa70bf64892	ca	grammar-or-spelling
És considera habitualment una forma de dermatitis per contacte irritant.	5a910701cc90a9637c3ebb6b5fa96e672e69b829c5a5eaf602e9bcaabdb14f8a	ca	grammar-or-spelling
Hauríeu de provar començar a petits passos.	5a87f0f066f4b8d0df871c230fb0f7388f56ce2e18cc43522db5fd5bc8e4e580	ca	grammar-or-spelling
Un home sent empès en una cadira de rodes per una biblioteca.	59468f42041e5bda999f818d66ec7afbeed1a42b05401eaa6bccac54aebcf126	ca	grammar-or-spelling
La baralla va acabar en la supressió del combat després que Michaels copegés a l'àrbitre.	5a4e1744f0d2c29c933b71fd6e4fed2131d469242bd444666cc7cd0428bcd113	ca	grammar-or-spelling
Els carbocations "no clàssiques" van ser objecte de gran controvèrsia en el passat.	5b6b44c006c959d0c63d5cf036faad8a9a71e3a64b38c2f7bf917735a24b3cfa	ca	grammar-or-spelling
L'home condueix una mot sobre roques empinades.	5a30f54c98e50bf4551dac077e3c19d4b79bdd83c1e78d1133572f9fa58c7519	ca	grammar-or-spelling
La reixa frontal es va fusionar amb el capó i per donar-li un aspecte més atrevit.	5ac7bb03c3820ba5d74efe4169e2f6aadc2ed450d5cd53e34a1cf4ee65b716e7	ca	grammar-or-spelling
El mestre, mentre ocupa el seu càrrec, representa a l'empresa en diversos comitès benèfics.	5b6be57cd06a3eb7a08a9a9d3219f049a9a4e58fcec7f5ff34e8c30a194b6cba	ca	grammar-or-spelling
A l'elecció del successor de M. A. Tomlinson aquell any, es va produir un altre escissió.	5c1c7f62b799e1dcdc0d1f168b2ff5917d4cfb875661fc78df1d6c0065e52ae8	ca	grammar-or-spelling
Ara treballa principalment amb pastels.	5bbbfd3f82142a1de527cebc4abf481699e602ad1f9152ea3e31786b273d0737	ca	grammar-or-spelling
Un nen en una camisa blau és la bicicleta de muntanya en una pista i la captura d'aire	5caff9e0fcfa5c6b6848eee1ed6c6139301be4c6395dde4cbf932e69a016cd35	ca	grammar-or-spelling
Una vista a per mitjà del Google Street View d'una barca navegant es troba aquí.	5cab01e461222b9d3a9d8ade44797329bd0eb15baa9914d74c5cfdd7060d1526	ca	grammar-or-spelling
No obstant això, la controvèrsia va ser prou significat com per a que renuncies a la seva cartera.	5dd3435e8ef92356f60456d51fd66c6381147be1c9e7f1f68558fb8ea840608f	ca	grammar-or-spelling
S"assembla a un depòsit a termini o a termini fix com es coneix a altres països.	5dedf115d51ecc775037697f74d931f5d1e9acfc13ee472a4c26c5598b231da4	ca	grammar-or-spelling
La ciutat fa prendre el nom de Milà, a Itàlia.	5dd722efa20264c9056669b8685cdb350757fa7149028f4d94b304d2edcac66a	ca	grammar-or-spelling
L'hotel adjacent de la família Dicker l'hotel també es va cremar en aquest incendi.	5e6a6af0b70402fd1dd74567baa70a65e17d3a5bffd4724aae48ee5a2f5e5b7e	ca	grammar-or-spelling
Ara és gerent d'Stord Fotball.	5d8723888fddf6c3eb631397b3fecef7e52d31c19da6e3984a78682a59bd7ae2	ca	grammar-or-spelling
La se va dona, Edna, va ser una política natural i un gran actiu per a Ross.	5f73f1d5762bbb865f8b888b9f0abc8b0da0046474ae35591ae7ef9b78fe0b57	ca	grammar-or-spelling
Les Muntanyes de Serra Dourada estan a prop.	5f161db66c914d411b03a438688a332128de514c1f982f05f5a05226e2798c41	ca	grammar-or-spelling
El clan, torneig i vestíbuls l'escala també estan integrats en alguns jocs.	5ec1e217f7ac52d3433301ca97ae0b09350ac0dabf7b05fd31319d20be0f5961	ca	grammar-or-spelling
Els boscos són la llar d'abundant vida silvestre, incloent cérvols i ossos.	5ed96a6a1dbdd124f46a0b09762f5dfe6fbd6cefae4a41824802962b678ee8b6	ca	grammar-or-spelling
Luo Gan va néixer a Jinan, Shandong province.	5f1ff0952a76f029b1414e2afff8af983fc3942e0cc7bddecdb237b4fac2c789	ca	grammar-or-spelling
Luo Gan va néixer a Jinan, Shandong province.	5f1ff0952a76f029b1414e2afff8af983fc3942e0cc7bddecdb237b4fac2c789	ca	different-language
Persones alemanyes fan un sopar amb amics en la seu elegant apartament a un gratacels.	5f706fc800f6cf2d6f895def1491c7bfc11d45cdf37851b31aba38e8ab46982c	ca	grammar-or-spelling
L'absorció del fotó te lloca d'acord amb la teoria quàntica de Planck.	5fdb0bffd95ba6022d2e129bd2bb8db6531e45b2ce9b863df643eb0e91469979	ca	grammar-or-spelling
Ma morir a Graz, Àustria.	602c9683b7ad58c5f2e1ba57b0e7b0ac58fc971ae8b59e968bd13f8161e2c280	ca	grammar-or-spelling
La tensió política resultant i les disturbis racials amenacen el trencament de Los Angeles.	615f4f0d4862954ba2265b32a2de6d849bf7e6710493e431c0c0895537355d40	ca	grammar-or-spelling
L'absorció del fotó te lloca d'acord amb la teoria quàntica de Planck.	5fdb0bffd95ba6022d2e129bd2bb8db6531e45b2ce9b863df643eb0e91469979	ca	grammar-or-spelling
Aquesta llengua va tenir influir de manera significativa el francès antic.	60e792e9c360d90c7f7fd57628aaecb9452271e2b2b39f1ac70c82177d4120f0	ca	grammar-or-spelling
Va guiar l'exèrcit travessant el Po utilitzant el pont el pont que ell mateix va construir a Bugno.	628e2e98d31b6ff997d80e73aaa17c010cf5e78dd9b9428d2631854cf16bdec5	ca	grammar-or-spelling
Afortunadament per a nosaltres, el nostre sol en seguirà per aquí durant uns quants milers de milions d'anys.	614c3496720b77d266b24bba9a849df1712d13f2b99ea609f3e016dede6ec251	ca	grammar-or-spelling
A mida que va creuava el carrer, un cotxe la va colpejar i li va provocar lesions quasi mortals.	62e3b224a4709fd4c1e1c52ac3ab7d8619f5512f3a9f21235d61940f16117f32	ca	grammar-or-spelling
Va guiar l'exèrcit travessant el Po utilitzant el pont el pont que ell mateix va construir a Bugno.	628e2e98d31b6ff997d80e73aaa17c010cf5e78dd9b9428d2631854cf16bdec5	ca	grammar-or-spelling
Un violinista d'habilitat tècnica excepcional, Francescatti va tocat tots els grans concerts.	632865096ec6b9e959e08086c819f2f1db59c10ad73eb31a83cf05aa21a21bf6	ca	grammar-or-spelling
Un jugador de futbol es prepara per sacar un córner.	635aaa90094900128628bf086cec8a837b2fddc900fd885ef1ec66881d37f658	ca	grammar-or-spelling
Un petit cadell negre i marró està mirant fins	6374faabdef56d893dc923e3a8c2ddfb04008e611c1cd36c653fce2273353fe9	ca	grammar-or-spelling
Qui viu a la jardins d'Ana Figuera número vint-i-sis?	013cdbdc82f9694d0f123ce48db3549f7c6d622c281b422d530a31a02266a72c	ca	grammar-or-spelling
Com es fa per anar del passatge d'Aragó a la jardins de Maria Soteras Mauri?	019a6f51e23ac1a819495f78223e513004ea4262090ff47d1f306edf9ca21cbf	ca	grammar-or-spelling
Què venen al carrer del Concili de Trento número vuitanta-u?	022861dafdf9abb59956e3aa73f5c0bc6ac24567121d05baca3f0419a1806172	ca	grammar-or-spelling
Com es fa per anar de la passatge del General Bassols a la plaça d'Alfons el Savi?	03ac21912d82d0b2a729d829695ab2dd7692a6f832e811f1e023d8dcc926acf2	ca	grammar-or-spelling
Què sembla que volia aconseguir Pilat fent abans del pronunciament de la sentència?	043c09b20f4494519698ddbe8088e7fb5a77f51b5bd7a10a0a5ab3468e5350f7	ca	grammar-or-spelling
Vull anar al passatge d'Irlanda amb trasport públic.	04bdbd657c2d43b76c3a2ebe3cf3d9add06279fcd5d39045e2cbbe94e9b1b576	ca	grammar-or-spelling
Com ho puc fer per anar a Piera amb trasport públic?	04ffd401dde1160fa99522e8add341353c030b4838d08de6407ee8faeaf77697	ca	grammar-or-spelling
Com es fa per anar de la passatge del General Bassols a la plaça d'Alfons el Savi?	03ac21912d82d0b2a729d829695ab2dd7692a6f832e811f1e023d8dcc926acf2	ca	grammar-or-spelling
